id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PLGLB2	15	0.63376	0.7475	0.87973	18319	4	0.85302	0.0022046	0.01742	0.840916	426	11	0.85302
hsa-mir-3648	4	0.63402	0.58345	0.823659	18320	1	1.3163	0.071894	0.17074	1.0	5492	3	1.3163
ANKS1B	15	0.63419	0.74768	0.879777	18321	5	0.36522	0.54278	0.87349	1.0	16676	6	0.36522
SETMAR	12	0.63424	0.73013	0.871043	18322	4	0.23	0.12746	0.40543	1.0	7875	5	0.23
KIF23	13	0.63438	0.73502	0.872893	18323	2	0.44395	0.071237	0.28495	1.0	5464	6	0.44395
ATXN7L3	10	0.63463	0.70763	0.860026	18324	3	0.76328	0.08193	0.2886	1.0	5962	5	0.76328
LYST	13	0.63494	0.73527	0.872962	18325	3	0.41161	0.031532	0.1578	1.0	3129	6	0.41161
SAP30	12	0.635	0.73016	0.871043	18326	3	0.81243	0.033254	0.15671	1.0	3259	8	0.81243
ATP5L2	14	0.63514	0.74514	0.878312	18327	5	0.66644	0.073428	0.29363	1.0	5574	8	0.66644
hsa-mir-485	9	0.63537	0.69151	0.853379	18328	2	1.0819	0.027511	0.12011	1.0	2856	6	1.0819
hsa-mir-4251	6	0.63539	0.61452	0.830024	18329	2	0.59846	0.13039	0.3309	1.0	7976	3	0.59846
ENGASE	17	0.63563	0.77685	0.894023	18330	4	0.63964	0.015009	0.094166	1.0	1819	9	0.63964
NFKB1	16	0.63573	0.76009	0.88603	18331	5	0.01557	0.33903	0.73066	1.0	13448	7	0.01557
CASP3	16	0.63573	0.76009	0.88603	18332	5	0.43248	0.021746	0.12374	1.0	2403	7	0.43248
NRTN	18	0.63583	0.77619	0.893322	18333	7	0.52659	0.062238	0.28236	1.0	4966	10	0.52659
CST9L	17	0.63585	0.77709	0.894146	18334	5	0.56385	0.0096746	0.071031	1.0	1291	9	0.56385
DOCK11	13	0.63589	0.73536	0.87302	18335	4	0.13334	0.019305	0.10611	1.0	2210	5	0.13334
MRGPRD	17	0.63596	0.77715	0.894146	18336	7	0.26323	0.22399	0.60369	1.0	10845	8	0.26323
ACVR1C	18	0.63597	0.77619	0.893322	18337	7	-0.034826	0.029571	0.16106	1.0	2991	7	-0.034826
DCTN6	12	0.63597	0.73082	0.871364	18338	3	0.33963	0.063367	0.25597	1.0	5020	6	0.33963
TSPAN5	11	0.63632	0.72087	0.866859	18339	2	0.54403	0.19924	0.51004	1.0	10168	6	0.54403
MACC1	15	0.63634	0.74906	0.880455	18340	4	0.34663	0.031713	0.16217	1.0	3140	7	0.34663
MITD1	16	0.63639	0.76025	0.886073	18341	5	0.26775	0.026015	0.14115	1.0	2758	7	0.26775
BSCL2	15	0.63646	0.74912	0.880465	18342	5	0.17597	0.25096	0.61935	1.0	11540	7	0.17597
PSMD8	12	0.6365	0.73219	0.871786	18343	5	-0.25297	0.49667	0.82553	1.0	16067	3	-0.25297
ZNF682	7	0.63659	0.67111	0.846235	18344	2	0.57039	0.10268	0.29305	1.0	6879	4	0.57039
MOV10L1	18	0.63674	0.77802	0.894574	18345	4	0.3639	0.091336	0.37202	1.0	6374	9	0.3639
PPP1R3G	16	0.63706	0.76041	0.886156	18346	6	0.02723	0.16672	0.50949	1.0	9207	4	0.02723
DNAJC19	13	0.6372	0.73575	0.873385	18347	4	1.4954	0.00034017	0.0030111	0.636211	97	9	1.4954
PIK3CD	17	0.63722	0.77749	0.894383	18348	5	0.25217	0.24947	0.63972	1.0	11497	8	0.25217
IGFBP3	18	0.63737	0.77803	0.894574	18349	6	0.3379	0.063626	0.2859	1.0	5039	9	0.3379
HACE1	11	0.63806	0.72151	0.867342	18350	3	0.75687	0.052168	0.21072	1.0	4437	6	0.75687
RASGRP1	15	0.63811	0.74949	0.880733	18351	6	0.1655	0.2098	0.57231	1.0	10464	7	0.1655
TSEN15	17	0.63825	0.77785	0.894515	18352	6	0.24622	0.47943	0.84717	1.0	15815	7	0.24622
DDTL	14	0.63835	0.74868	0.880241	18353	5	-0.094448	0.54202	0.86652	1.0	16663	4	-0.094448
SPRR1B	18	0.63842	0.77912	0.895281	18354	5	0.055702	0.065653	0.29751	1.0	5167	7	0.055702
CRLF2_Y	17	0.6385	0.77785	0.894515	18355	5	0.35953	0.072207	0.31957	1.0	5505	10	0.35953
TRIM10	12	0.63868	0.73347	0.872121	18356	3	0.40685	0.30427	0.66792	1.0	12740	6	0.40685
LAMTOR3	15	0.63895	0.74953	0.880733	18357	5	0.45631	0.035628	0.17476	1.0	3416	8	0.45631
OXNAD1	14	0.63899	0.74869	0.880241	18358	4	-0.070906	0.38037	0.74958	1.0	14223	4	-0.070906
OR9A2	11	0.63916	0.72185	0.867539	18359	2	0.6451	0.070307	0.26597	1.0	5412	7	0.6451
GABRA1	16	0.63939	0.76071	0.886252	18360	4	0.48248	0.070855	0.30341	1.0	5440	9	0.48248
GTSF1L	16	0.63939	0.76071	0.886252	18361	4	0.61264	0.047731	0.23126	1.0	4184	10	0.61264
FAM71B	17	0.63967	0.77826	0.894742	18362	5	0.16544	0.17134	0.53162	1.0	9353	8	0.16544
ZADH2	14	0.63991	0.74967	0.880733	18363	5	-0.07263	0.11793	0.4062	1.0	7516	4	-0.07263
NPS	10	0.63992	0.71003	0.861302	18364	4	0.11391	0.047497	0.19718	1.0	4170	3	0.11391
FUT10	16	0.64021	0.76072	0.886252	18365	6	0.75055	0.017227	0.10261	1.0	2009	9	0.75055
hsa-mir-548h-2	8	0.64023	0.67349	0.847469	18366	3	0.46717	0.23076	0.51699	1.0	11039	3	0.46717
KAT2A	17	0.6404	0.77862	0.89511	18367	5	-0.071367	0.41852	0.80328	1.0	14901	6	-0.071367
ARPC4	8	0.64054	0.67402	0.847638	18368	1	1.0389	0.026082	0.10686	1.0	2768	5	1.0389
SSX3	6	0.64058	0.61522	0.830199	18369	2	0.59851	0.17203	0.41124	1.0	9378	3	0.59851
TIMM17A	14	0.64061	0.75042	0.881237	18370	5	0.26604	0.22309	0.57633	1.0	10816	5	0.26604
LRIF1	15	0.64074	0.75129	0.881684	18371	6	-0.11097	0.16771	0.50739	1.0	9239	6	-0.11097
DHX36	13	0.64078	0.73774	0.874372	18372	5	0.42522	0.053876	0.232	1.0	4532	7	0.42522
RACGAP1	9	0.64081	0.69241	0.853379	18373	3	-0.30554	0.74948	0.92215	1.0	18867	2	-0.30554
NDUFS1	18	0.64087	0.78043	0.896055	18374	7	-0.032677	0.13253	0.46206	1.0	8058	6	-0.032677
TRAK1	11	0.64117	0.72264	0.867873	18375	3	0.12963	0.052112	0.21072	1.0	4432	4	0.12963
DNAJC17	11	0.64117	0.72264	0.867873	18376	3	0.84706	0.099748	0.34283	1.0	6752	6	0.84706
EBF2	17	0.64118	0.77889	0.895218	18377	7	-0.10255	0.17184	0.53324	1.0	9373	7	-0.10255
PCSK6	16	0.64133	0.76096	0.886444	18378	4	0.3783	0.25933	0.64708	1.0	11736	7	0.3783
B4GALNT2	16	0.64133	0.76096	0.886444	18379	4	0.57973	0.02453	0.13441	1.0	2631	9	0.57973
C5orf38	18	0.64151	0.78065	0.896199	18380	2	0.87548	0.0088235	0.06099	0.997875	1213	12	0.87548
NDUFC1	15	0.6416	0.75232	0.882487	18381	3	0.95239	0.0044603	0.032671	0.908854	732	10	0.95239
SYCE3	15	0.6416	0.75232	0.882487	18382	4	0.19283	0.11254	0.39501	1.0	7283	7	0.19283
PTX4	17	0.64187	0.77899	0.895218	18383	7	-0.034085	0.0049607	0.037089	0.934554	788	7	-0.034085
PILRA	15	0.64201	0.75346	0.883139	18384	6	0.072891	0.54955	0.87696	1.0	16765	5	0.072891
HSD11B2	17	0.64207	0.77899	0.895218	18385	7	-0.31557	0.74793	0.95718	1.0	18855	3	-0.31557
TBPL1	17	0.6421	0.779	0.895218	18386	6	0.17967	0.18379	0.55395	1.0	9714	8	0.17967
RNF139	17	0.6421	0.779	0.895218	18387	5	0.67952	0.01798	0.10766	1.0	2078	10	0.67952
ZNF700	13	0.64231	0.73776	0.874372	18388	5	0.17371	0.37801	0.74301	1.0	14187	4	0.17371
TRIM37	12	0.6424	0.73785	0.874372	18389	3	0.56778	0.024945	0.12241	1.0	2661	8	0.56778
APOLD1	10	0.64254	0.71192	0.862035	18390	4	0.05464	0.32011	0.65727	1.0	13067	3	0.05464
C4orf17	11	0.64272	0.72322	0.867873	18391	4	0.59078	0.18056	0.4796	1.0	9623	6	0.59078
ARGFX	14	0.64273	0.75276	0.882824	18392	4	0.4904	0.14687	0.46554	1.0	8552	7	0.4904
HECTD1	14	0.64273	0.75276	0.882824	18393	3	0.6606	0.022328	0.11826	1.0	2446	7	0.6606
TEDDM1	16	0.64282	0.76128	0.886589	18394	6	0.71003	0.042238	0.20785	1.0	3848	9	0.71003
SLC25A32	13	0.64282	0.73798	0.874372	18395	4	0.43378	0.3165	0.68282	1.0	12994	6	0.43378
HGSNAT	5	0.64315	0.61512	0.830157	18396	2	0.097099	0.6135	0.78795	1.0	17553	1	0.097099
PRSS33	14	0.64363	0.75335	0.883139	18397	5	0.22707	0.25783	0.62622	1.0	11699	4	0.22707
CRAT	12	0.64371	0.7391	0.874968	18398	3	0.55909	0.13765	0.43109	1.0	8215	7	0.55909
CXCR1	14	0.64378	0.75347	0.883139	18399	3	0.94213	0.0016269	0.012846	0.807673	338	8	0.94213
HLA-G	18	0.64393	0.7817	0.896902	18400	4	0.52088	0.034591	0.1854	1.0	3348	10	0.52088
CRLS1	9	0.64444	0.69515	0.85469	18401	2	0.92406	0.058977	0.2193	1.0	4808	5	0.92406
CEP250	15	0.64447	0.75605	0.88457	18402	4	1.0886	0.00067275	0.006112	0.760824	164	10	1.0886
GABRB2	13	0.6445	0.73851	0.874577	18403	5	0.33552	0.0339	0.16529	1.0	3309	7	0.33552
BHLHE41	16	0.64451	0.76164	0.886602	18404	4	0.70838	0.042608	0.2097	1.0	3869	10	0.70838
POLR3E	13	0.6446	0.73853	0.874577	18405	5	-0.02947	0.90814	0.98286	1.0	20015	3	-0.02947
TBXAS1	13	0.6446	0.73853	0.874577	18406	4	0.63579	0.054014	0.232	1.0	4538	8	0.63579
NANOS3	18	0.64469	0.78216	0.89709	18407	6	0.12225	0.48488	0.85193	1.0	15906	6	0.12225
CERKL	16	0.64475	0.76179	0.886602	18408	4	0.8612	0.0033221	0.02633	0.881931	576	11	0.8612
BNIP3	16	0.64475	0.76179	0.886602	18409	4	0.46034	0.11731	0.41607	1.0	7488	8	0.46034
RAB32	16	0.64475	0.76179	0.886602	18410	4	0.65495	0.024646	0.13504	1.0	2640	10	0.65495
C10orf118	9	0.64478	0.69578	0.855033	18411	2	0.55345	0.17134	0.43728	1.0	9352	5	0.55345
LAPTM4A	12	0.64491	0.73928	0.875089	18412	3	1.1695	0.012513	0.072019	1.0	1582	8	1.1695
SSC5D	18	0.64493	0.7823	0.89709	18413	7	-0.045956	0.030393	0.16449	1.0	3051	6	-0.045956
CYP4F11	15	0.64504	0.75672	0.884783	18414	6	-0.056444	0.25898	0.62743	1.0	11727	6	-0.056444
LAMB3	17	0.64525	0.78175	0.896902	18415	6	-0.25477	0.56511	0.8937	1.0	16965	6	-0.25477
NRP1	15	0.64535	0.75687	0.884783	18416	5	0.45024	0.24291	0.60995	1.0	11339	7	0.45024
ERMP1	15	0.64535	0.75687	0.884783	18417	3	1.3061	0.0017819	0.014931	0.814657	360	8	1.3061
CST2	16	0.64542	0.76186	0.886626	18418	6	-0.2523	0.016834	0.10154	1.0	1970	6	-0.2523
FADS2	18	0.64545	0.78241	0.89709	18419	6	-0.012607	0.063228	0.28516	1.0	5012	8	-0.012607
CCER1	9	0.64576	0.69703	0.855529	18420	3	0.51343	0.19119	0.47562	1.0	9936	5	0.51343
TINAGL1	14	0.64581	0.75375	0.883169	18421	3	0.076641	0.35028	0.7258	1.0	13691	5	0.076641
KIF17	16	0.64601	0.76281	0.88712	18422	4	0.85608	0.012071	0.080095	1.0	1534	10	0.85608
COPS5	8	0.64612	0.67762	0.849139	18423	3	0.070735	0.2629	0.55751	1.0	11825	3	0.070735
CASP4	18	0.64616	0.78256	0.89709	18424	7	-0.15438	0.014987	0.09907	1.0	1815	8	-0.15438
RAC3	18	0.64626	0.78267	0.89709	18425	7	-0.29142	0.73588	0.95675	1.0	18748	3	-0.29142
HIST4H4	15	0.64628	0.75857	0.885289	18426	6	-0.33574	0.59266	0.89943	1.0	17303	4	-0.33574
PLXNA2	16	0.64632	0.76361	0.887581	18427	6	-0.088417	0.33541	0.7272	1.0	13360	5	-0.088417
hsa-mir-6165	6	0.64638	0.61614	0.830495	18428	2	0.39933	0.24609	0.50089	1.0	11405	3	0.39933
SPARCL1	16	0.64644	0.76391	0.887826	18429	2	0.46571	0.12398	0.43595	1.0	7754	8	0.46571
AJAP1	14	0.64645	0.75382	0.883169	18430	5	0.34386	0.10278	0.37344	1.0	6884	7	0.34386
CCNA1	14	0.64659	0.75397	0.883229	18431	5	0.018801	0.12456	0.41969	1.0	7773	6	0.018801
hsa-mir-4639	12	0.64674	0.73968	0.875421	18432	4	0.26382	0.18402	0.49914	1.0	9724	6	0.26382
SEPT10	18	0.64701	0.78304	0.897099	18433	6	0.24277	0.30503	0.70533	1.0	12751	7	0.24277
ZNF816	5	0.64703	0.61925	0.831822	18434	1	0.48714	0.26684	0.51305	1.0	11912	3	0.48714
CHSY1	14	0.64708	0.75397	0.883229	18435	2	0.66295	0.0058803	0.039402	0.938435	897	10	0.66295
PALD1	16	0.64709	0.76426	0.887897	18436	6	-0.20916	0.3341	0.7256	1.0	13338	6	-0.20916
RNF14	16	0.64709	0.76426	0.887897	18437	6	-0.23702	0.29589	0.68844	1.0	12554	5	-0.23702
NDFIP2	17	0.64714	0.78234	0.89709	18438	4	0.58392	0.062017	0.28295	1.0	4961	10	0.58392
MUC4	18	0.64718	0.78304	0.897099	18439	5	0.029305	0.20538	0.58919	1.0	10337	6	0.029305
CEP112	15	0.64772	0.75998	0.886014	18440	5	0.46932	0.0010817	0.0093109	0.771917	242	6	0.46932
PROL1	11	0.64773	0.72548	0.869013	18441	4	0.051968	0.038429	0.17048	1.0	3588	2	0.051968
NFYA	16	0.64781	0.76463	0.887897	18442	6	-0.42104	0.028398	0.1528	1.0	2920	7	-0.42104
NOVA1	15	0.64788	0.76016	0.88603	18443	4	0.57139	0.016789	0.099555	1.0	1963	8	0.57139
HADHB	11	0.64795	0.72548	0.869013	18444	3	0.39908	0.051101	0.20807	1.0	4381	6	0.39908
BMP10	12	0.64822	0.73983	0.875444	18445	4	0.041977	0.041339	0.18735	1.0	3787	4	0.041977
KRTAP4-9	15	0.64839	0.76047	0.886156	18446	4	0.22155	0.02012	0.11507	1.0	2275	6	0.22155
C15orf41	14	0.64841	0.75456	0.88341	18447	4	0.91474	0.0018799	0.015092	0.814657	375	10	0.91474
G3BP1	15	0.64857	0.7605	0.886156	18448	6	-0.18605	0.94355	0.99197	1.0	20247	3	-0.18605
ABCA6	14	0.64868	0.75617	0.88457	18449	3	1.2162	1.3483e-05	0.00016084	0.219369	14	11	1.2162
POLDIP2	14	0.64868	0.75617	0.88457	18450	4	0.69743	0.01527	0.092981	1.0	1849	8	0.69743
ANO1	15	0.64881	0.76123	0.886589	18451	4	0.98752	0.0057647	0.040267	0.938451	887	9	0.98752
WHSC1L1	15	0.64881	0.76123	0.886589	18452	4	0.37859	0.18762	0.5426	1.0	9828	8	0.37859
UTP20	7	0.64917	0.67762	0.849139	18453	2	0.40414	0.050093	0.17924	1.0	4324	3	0.40414
AZU1	17	0.64928	0.78278	0.89709	18454	5	0.051615	0.45844	0.8319	1.0	15505	5	0.051615
PSG8	17	0.64928	0.78278	0.89709	18455	3	0.97267	0.012123	0.081949	1.0	1540	11	0.97267
CRTC3	17	0.6494	0.7828	0.89709	18456	5	0.29225	0.17274	0.53497	1.0	9395	9	0.29225
SMARCA1	9	0.64964	0.699	0.856391	18457	3	0.59635	0.069897	0.25309	1.0	5380	6	0.59635
HARBI1	18	0.64965	0.78419	0.897792	18458	6	0.88155	0.0035393	0.02873	0.894917	609	10	0.88155
STRADB	11	0.65024	0.72758	0.870379	18459	2	0.40147	0.026215	0.12824	1.0	2773	7	0.40147
CYTL1	18	0.65038	0.78464	0.898075	18460	6	-0.2389	0.22155	0.60988	1.0	10772	6	-0.2389
DMWD	18	0.65038	0.78464	0.898075	18461	6	0.19563	0.39639	0.79939	1.0	14508	8	0.19563
TEX15	13	0.65046	0.74087	0.876191	18462	5	-0.33068	0.071828	0.28645	1.0	5487	5	-0.33068
JUNB	16	0.65052	0.76638	0.888356	18463	6	-0.31528	0.56518	0.88853	1.0	16966	5	-0.31528
CYB5R2	17	0.65067	0.78287	0.89709	18464	6	0.89477	0.032221	0.17472	1.0	3174	10	0.89477
FBN2	17	0.65067	0.78287	0.89709	18465	6	0.10576	0.28523	0.68064	1.0	12335	6	0.10576
hsa-mir-3609	9	0.65089	0.69907	0.856391	18466	2	0.922	0.013022	0.064164	1.0	1629	6	0.922
OR51M1	13	0.65122	0.74158	0.876398	18467	2	1.0429	0.0025386	0.017848	0.845061	464	10	1.0429
FGF7	11	0.65133	0.72873	0.870811	18468	2	1.1163	0.00082305	0.0062187	0.760824	195	7	1.1163
hsa-mir-647	12	0.65159	0.74281	0.876921	18469	2	-0.075263	0.73688	0.93502	1.0	18765	4	-0.075263
PRAC1	13	0.65169	0.74175	0.87644	18470	3	1.1943	0.0028923	0.020204	0.853179	520	9	1.1943
ROPN1	13	0.65176	0.74176	0.87644	18471	4	0.56714	0.019357	0.10611	1.0	2218	9	0.56714
SLC20A1	15	0.65184	0.7632	0.88728	18472	5	-0.081739	0.24131	0.60904	1.0	11300	7	-0.081739
ATXN3L	18	0.65185	0.78535	0.898388	18473	6	0.47902	0.10717	0.4081	1.0	7066	9	0.47902
BCL6B	18	0.65187	0.78535	0.898388	18474	5	0.14472	0.49362	0.85806	1.0	16022	7	0.14472
PRRT4	18	0.65196	0.78548	0.898388	18475	7	0.038391	0.046262	0.23156	1.0	4089	8	0.038391
POTEF	5	0.65215	0.62307	0.832986	18476	1	0.97231	0.054173	0.16054	1.0	4547	4	0.97231
hsa-mir-4797	5	0.65215	0.62307	0.832986	18477	1	0.03286	0.040123	0.12793	1.0	3703	2	0.03286
FBXW5	18	0.65217	0.78548	0.898388	18478	5	0.63653	0.0064782	0.048496	0.973547	964	12	0.63653
CCDC25	15	0.65222	0.76327	0.887317	18479	4	0.61003	0.018481	0.10738	1.0	2122	10	0.61003
PITPNM3	17	0.65238	0.78339	0.897444	18480	6	0.29197	0.18265	0.55258	1.0	9685	7	0.29197
MCL1	14	0.65268	0.7581	0.885247	18481	4	0.38906	0.096397	0.35486	1.0	6604	7	0.38906
CPN2	18	0.65269	0.7855	0.898388	18482	3	0.20827	0.014905	0.09866	1.0	1811	7	0.20827
KIAA1143	15	0.6528	0.76378	0.887725	18483	5	-0.023686	0.00093087	0.008296	0.760824	213	6	-0.023686
hsa-mir-509-3	10	0.65291	0.71878	0.865656	18484	2	0.3227	0.39642	0.73023	1.0	14509	4	0.3227
CBY3	13	0.65306	0.74266	0.876921	18485	4	-0.13492	0.066365	0.27146	1.0	5206	6	-0.13492
TECTB	18	0.65319	0.78577	0.898551	18486	6	0.22668	0.12405	0.44998	1.0	7759	8	0.22668
SCN10A	15	0.65328	0.76418	0.887897	18487	4	0.93983	0.025595	0.13794	1.0	2725	9	0.93983
NHLRC2	15	0.65339	0.76455	0.887897	18488	5	0.63339	0.023814	0.12792	1.0	2563	10	0.63339
MORN5	15	0.65368	0.76455	0.887897	18489	6	0.081057	0.28883	0.66975	1.0	12399	7	0.081057
LTBR	17	0.65374	0.78367	0.897554	18490	6	0.28393	0.14115	0.47026	1.0	8360	8	0.28393
ZC3H4	17	0.65394	0.78367	0.897554	18491	6	0.15414	0.37498	0.77359	1.0	14123	7	0.15414
NUP155	9	0.65411	0.70019	0.856658	18492	1	0.77948	0.086676	0.29444	1.0	6165	6	0.77948
POLE	12	0.65413	0.7446	0.878072	18493	3	0.34911	0.099707	0.34612	1.0	6749	6	0.34911
PDZK1	16	0.65416	0.76721	0.888714	18494	4	0.42503	0.068042	0.29705	1.0	5304	7	0.42503
MYL10	18	0.65447	0.78678	0.898887	18495	5	0.4399	0.060848	0.27841	1.0	4910	9	0.4399
PENK	18	0.65447	0.78678	0.898887	18496	5	0.18059	0.31754	0.72102	1.0	13012	8	0.18059
G6PC3	14	0.65471	0.75844	0.885289	18497	2	0.722	0.014257	0.084774	1.0	1745	9	0.722
PTK6	16	0.65485	0.76753	0.888714	18498	4	0.81425	0.014645	0.093042	1.0	1782	11	0.81425
GSE1	16	0.65485	0.76753	0.888714	18499	6	-0.035437	0.3048	0.69692	1.0	12747	6	-0.035437
MMP12	15	0.65486	0.76501	0.887951	18500	6	-0.075465	0.15816	0.48977	1.0	8928	7	-0.075465
CIC	16	0.65499	0.76753	0.888714	18501	6	-0.22531	0.17534	0.52106	1.0	9470	6	-0.22531
KCTD19	14	0.65515	0.75844	0.885289	18502	3	0.088436	0.60774	0.89335	1.0	17489	5	0.088436
OGG1	13	0.65535	0.7446	0.878072	18503	5	0.26269	0.0082725	0.05428	0.983893	1158	6	0.26269
hsa-mir-181b-2	8	0.65548	0.68399	0.850374	18504	1	0.40714	0.0058677	0.032191	0.908242	896	4	0.40714
ANGEL2	15	0.6557	0.76521	0.887951	18505	4	0.83774	0.0058384	0.040635	0.938671	893	11	0.83774
C6orf222	12	0.65577	0.74594	0.878643	18506	3	0.5068	0.18843	0.50569	1.0	9847	6	0.5068
KIFC3	16	0.65583	0.76831	0.888984	18507	6	0.09347	0.13691	0.46308	1.0	8196	7	0.09347
TMEM241	15	0.65605	0.76521	0.887951	18508	6	0.21381	0.013109	0.079971	1.0	1636	7	0.21381
CCDC112	9	0.65627	0.70183	0.857389	18509	3	-0.17151	0.2263	0.5372	1.0	10910	2	-0.17151
EDC4	14	0.6564	0.75888	0.885501	18510	5	0.41793	0.17595	0.5056	1.0	9482	7	0.41793
NPFF	15	0.65645	0.76566	0.887951	18511	5	0.36288	0.060499	0.26956	1.0	4887	7	0.36288
XIAP	16	0.65657	0.76886	0.888984	18512	5	-0.0063618	0.20744	0.575	1.0	10393	7	-0.0063618
UBAC2	17	0.65658	0.78438	0.897908	18513	5	0.66143	0.16037	0.50815	1.0	8997	9	0.66143
OR52L1	17	0.65658	0.78438	0.897908	18514	6	0.15323	0.43211	0.81337	1.0	15112	4	0.15323
SHISA4	6	0.65664	0.62268	0.832986	18515	1	0.57119	0.23826	0.49031	1.0	11229	3	0.57119
SRPRB	18	0.65666	0.78886	0.90038	18516	6	0.10454	0.008759	0.060794	0.997875	1211	8	0.10454
B3GALTL	10	0.65672	0.72288	0.867873	18517	4	0.21029	0.49691	0.79827	1.0	16071	3	0.21029
WTIP	17	0.6569	0.78478	0.89818	18518	6	1.1186	0.0052465	0.03881	0.93742	822	10	1.1186
hsa-mir-4712	7	0.65695	0.68157	0.849967	18519	2	1.0523	0.02164	0.088598	1.0	2391	4	1.0523
C8orf44	9	0.65716	0.7019	0.857389	18520	2	1.0899	0.014741	0.070593	1.0	1794	6	1.0899
MRPS9	5	0.65718	0.62903	0.833779	18521	2	-0.081037	0.14736	0.33196	1.0	8567	2	-0.081037
ZNF865	18	0.65729	0.78906	0.900392	18522	7	0.14481	0.11516	0.4339	1.0	7385	9	0.14481
TMSB15B	15	0.65732	0.76623	0.888333	18523	5	0.42299	0.17301	0.515	1.0	9400	8	0.42299
XPO6	14	0.65732	0.76014	0.88603	18524	5	1.0583	0.007835	0.053361	0.983893	1108	9	1.0583
B4GALT3	13	0.65739	0.74513	0.878312	18525	5	0.2825	0.32068	0.68898	1.0	13077	6	0.2825
CCDC116	13	0.65769	0.74518	0.878312	18526	3	0.082264	0.065194	0.26884	1.0	5133	6	0.082264
AKR1C1	13	0.65777	0.74522	0.878312	18527	4	0.74372	0.034469	0.17005	1.0	3344	7	0.74372
hsa-mir-4659b	4	0.65789	0.58839	0.823806	18528	1	0.62072	0.14912	0.33109	1.0	8622	3	0.62072
HLA-DPB1	15	0.65829	0.76763	0.888714	18529	6	0.55475	0.01565	0.09049	1.0	1877	8	0.55475
ZNF582	17	0.6583	0.78499	0.898234	18530	5	0.11571	0.01653	0.10116	1.0	1949	8	0.11571
FAM13B	16	0.65831	0.76929	0.889251	18531	5	0.64786	0.045661	0.22182	1.0	4048	10	0.64786
ZNF354C	16	0.65831	0.76929	0.889251	18532	3	0.38691	0.10223	0.38132	1.0	6853	7	0.38691
GCLC	17	0.65845	0.78499	0.898234	18533	6	-0.085338	0.53456	0.88049	1.0	16567	6	-0.085338
CREB5	17	0.65854	0.78499	0.898234	18534	5	0.65139	0.064237	0.29107	1.0	5075	9	0.65139
ART4	16	0.65856	0.76945	0.889289	18535	6	-0.064853	0.23955	0.62025	1.0	11261	7	-0.064853
RSAD1	16	0.6587	0.76945	0.889289	18536	5	0.42773	0.00056365	0.0054847	0.760824	139	7	0.42773
STAT3	18	0.65871	0.78932	0.900425	18537	7	0.084511	0.0814	0.34614	1.0	5944	5	0.084511
hsa-mir-5699	12	0.65919	0.7501	0.880905	18538	3	0.19385	0.35504	0.71481	1.0	13769	5	0.19385
CHD5	15	0.6593	0.76889	0.888984	18539	5	0.0047111	0.19403	0.55336	1.0	10010	5	0.0047111
SLC38A10	18	0.6595	0.78946	0.900459	18540	3	0.37557	0.17526	0.53648	1.0	9469	9	0.37557
FUT7	14	0.65958	0.76147	0.886602	18541	5	0.0011554	0.45115	0.81139	1.0	15384	3	0.0011554
hsa-mir-6507	3	0.65966	0.48931	0.812753	18542	1	0.59371	0.15593	0.28926	1.0	8843	2	0.59371
MNS1	13	0.65966	0.74574	0.878583	18543	4	0.52166	0.018561	0.10229	1.0	2126	7	0.52166
ZNF347	13	0.65966	0.74574	0.878583	18544	3	0.82146	0.019951	0.10822	1.0	2257	9	0.82146
SLC35G5	13	0.65966	0.74574	0.878583	18545	3	0.44992	0.065775	0.27036	1.0	5180	8	0.44992
CTSB	17	0.65971	0.78517	0.898345	18546	6	0.04276	0.5034	0.86247	1.0	16145	5	0.04276
HDX	17	0.66	0.78517	0.898345	18547	4	0.96669	0.015993	0.098824	1.0	1903	10	0.96669
CAPN6	18	0.66039	0.78976	0.900687	18548	7	-0.24567	0.3236	0.72897	1.0	13138	6	-0.24567
FCRLB	16	0.66045	0.76958	0.889304	18549	4	0.42044	0.13208	0.45221	1.0	8043	8	0.42044
KRT12	18	0.6607	0.79005	0.900874	18550	5	0.26158	0.2341	0.63384	1.0	11125	7	0.26158
IARS2	7	0.66085	0.68212	0.850101	18551	2	0.82766	0.049368	0.17612	1.0	4270	5	0.82766
GLO1	14	0.6609	0.76173	0.886602	18552	4	0.88949	0.021177	0.11347	1.0	2355	9	0.88949
ASF1B	14	0.6609	0.76173	0.886602	18553	4	0.61241	0.024411	0.12919	1.0	2618	7	0.61241
GTDC1	18	0.66091	0.79024	0.900874	18554	5	0.98058	0.0040791	0.032968	0.908854	695	11	0.98058
hsa-mir-1200	11	0.66117	0.73303	0.871868	18555	4	0.78095	0.086859	0.31665	1.0	6173	6	0.78095
RBM44	10	0.66123	0.7262	0.869546	18556	3	0.33468	0.55744	0.83796	1.0	16867	4	0.33468
NDUFA7	18	0.6614	0.79031	0.900874	18557	5	0.32563	0.57535	0.90307	1.0	17092	6	0.32563
NPHS1	18	0.6614	0.79031	0.900874	18558	4	0.71981	0.012409	0.087785	1.0	1570	10	0.71981
TMEM19	15	0.66143	0.76992	0.889563	18559	4	0.33841	0.28788	0.66905	1.0	12386	5	0.33841
